%mand_s=2.52004e+07 kt02=6.73378 p_pdf=13200
%num_elements=4900
%num_sum_T_pp_A=14
%num_sum_T_pp_B=14
%num_T_AA(0)=5
%num_T_BB(0)=5

%sum_T_pp_A
0.03411 0.0784092 0.122708 0.167008 0.211307 0.255606 0.299905 0.344205 0.388504 0.432803 0.477102 0.521402 0.565701 0.61 

%sum_T_pp_B
0.03411 0.0784092 0.122708 0.167008 0.211307 0.255606 0.299905 0.344205 0.388504 0.432803 0.477102 0.521402 0.565701 0.61 

%T_AA(0)
30 34 38 42 46 

%T_BB(0)
30 34 38 42 46 

%sigma_jet_values
54.2152 61.5862 67.4053 72.116 76.0076 
56.1678 63.6073 69.4813 74.2351 78.1627 
57.781 65.277 71.1949 75.9861 79.9424 

43.5625 51.3519 57.5014 62.4795 66.5918 
46.5408 54.4463 60.6874 65.7399 69.9137 
48.8919 56.8893 63.2028 68.3141 72.5359 
50.7954 58.8667 65.239 70.3978 74.6589 
52.3676 60.5005 66.9212 72.1191 76.4131 

38.3772 46.7771 53.4082 58.7761 63.2105 
41.2787 49.8032 56.5332 61.9812 66.4816 
43.5689 52.1926 59.0004 64.5116 69.0644 
45.4229 54.1264 60.9975 66.5612 71.1551 
46.9544 55.7237 62.6473 68.2521 72.8822 


100.025 100.485 100.847 101.141 101.383 
104.609 105.076 105.445 105.744 105.991 
108.227 108.701 109.075 109.377 109.628 
111.156 111.635 112.013 112.32 112.573 
113.576 114.059 114.441 114.75 115.005 

94.9544 96.0108 96.8443 97.5189 98.0764 
99.447 100.522 101.37 102.057 102.625 
102.994 104.084 104.944 105.64 106.215 
105.865 106.967 107.836 108.54 109.122 
108.237 109.348 110.226 110.936 111.523 

89.8833 91.5359 92.8415 93.8966 94.7691 
94.2853 95.9675 97.2954 98.3704 99.2584 
97.7604 99.4658 100.812 101.902 102.802 
100.574 102.298 103.659 104.761 105.672 
102.897 104.637 106.011 107.123 108.042 

84.8127 87.0616 88.8372 90.2745 91.462 
89.1245 91.4129 93.2203 94.6835 95.8923 
92.5276 94.8482 96.6807 98.1641 99.3895 
95.2824 97.6297 99.4819 100.982 102.221 
97.5583 99.9263 101.796 103.309 104.56 

79.7418 82.5868 84.834 86.6526 88.1549 
83.9619 86.8584 89.1463 90.9965 92.5262 
87.294 90.2306 92.5497 94.426 95.9765 
89.991 92.9603 95.3047 97.2028 98.77 
92.2191 95.2153 97.5807 99.4956 101.077 

74.6712 78.1132 80.8314 83.0304 84.8479 
78.8005 82.3037 85.0703 87.3095 89.1604 
82.0604 85.6128 88.4174 90.6879 92.564 
84.6995 88.2915 91.1272 93.423 95.3192 
86.8797 90.499 93.3656 95.682 97.5954 

69.6003 73.6391 76.8276 79.4086 81.5407 
73.639 77.7504 80.9954 83.6348 85.7931 
76.8275 80.9954 84.2859 86.9498 89.1503 
79.4082 83.6222 86.9496 89.6431 91.8682 
81.5408 85.7934 89.1503 91.8683 94.1137 

64.5294 69.1648 72.8243 75.7868 78.2338 
68.4774 73.1958 76.9207 79.9359 82.4265 
71.5938 76.3781 80.1545 83.2117 85.7372 
74.1173 78.9538 82.7725 85.8636 88.4173 
76.2017 81.0823 84.9352 88.0543 90.6313 

59.4583 64.6906 68.821 72.1646 74.9269 
63.3158 68.6414 72.8458 76.2494 79.0609 
66.3611 71.7601 76.0232 79.474 82.3244 
68.8262 74.2854 78.5955 82.0846 84.9664 
70.8629 76.3714 80.7203 84.2407 87.149 

54.3877 60.2161 64.8178 68.5427 71.6197 
58.1543 64.087 68.7708 72.5625 75.6947 
61.1279 67.1431 71.8916 75.736 78.9117 
63.5351 69.617 74.4183 78.3051 81.5157 
65.5165 71.6606 76.5053 80.4272 83.667 

49.317 55.7418 60.8143 64.9207 68.3127 
52.9926 59.5291 64.6959 68.8756 72.3284 
55.8947 62.5255 67.7604 71.9978 75.4988 
58.2439 64.948 70.2411 74.5256 78.0652 
60.1847 66.9493 72.2903 76.6137 80.1851 

44.2462 51.2677 56.811 61.2986 65.0058 
47.8311 54.9784 60.6211 65.1888 68.9622 
50.6614 57.9079 63.6288 68.2601 72.0856 
52.9527 60.2795 66.0635 70.7463 74.6143 
54.8455 62.2392 68.0753 72.8001 76.7033 

39.1754 46.7934 52.8078 57.6765 61.6986 
42.6698 50.4241 56.5461 61.5017 65.5959 
45.4283 53.2904 59.4973 64.5221 68.6729 
47.6615 55.6114 61.8863 66.967 71.1637 
49.5063 57.5276 63.8602 68.9867 73.2212 

34.1046 42.3193 48.8046 54.0545 58.3914 
37.5074 45.8697 52.4712 57.8152 62.2296 
40.1952 48.6728 55.3656 60.784 65.2597 
42.3705 50.942 57.7092 63.1873 67.7128 
44.1674 52.8166 59.6452 65.1728 69.7391 


94.2709 94.7202 95.0744 95.3616 95.5987 
99.5312 99.9896 100.352 100.645 100.887 
103.684 104.15 104.518 104.815 105.061 
107.046 107.518 107.89 108.192 108.445 
109.822 110.299 110.676 110.981 111.233 

